prior_type,model_type,condition_cb,cmpr,mean,median,sd,mad,q5,q95
orig,agesex,CIU,pu_r03dx,0.08458327361175,0.0844212,0.12176906955959832,0.12447064517999999,-0.11142615,0.29068404999999997
new,agesex,CIU,pu_r03dx,0.63874074282625,0.635127,0.2598515934355204,0.2569894361999999,0.211113,1.0697514999999997
orig,agesex,CIU,pu_r03dx,0.5996946891975,0.6012355,0.2552263325616233,0.2574060467999999,0.17420660000000002,1.0183999999999997
new,agesex,Dementia,pu_A10BG,-0.47485383563675,-0.47856299999999996,0.19031377127163474,0.18848442059999998,-0.78887865,-0.1504846500000001
orig,agesex,Dementia,pu_A10BG,-0.4550019173625,-0.454231,0.18340608561001323,0.18345618270000003,-0.7569554500000001,-0.15596120000000016
new,agesex,Dementia,pu_A10BG,0.316726388308,0.319396,0.16453923809389515,0.1699889856,0.048263685000000014,0.5877100499999999
orig,agesex,Dementia,pu_A10BG,0.300317863879,0.299307,0.16113357747022372,0.1605678039,0.03622108000000001,0.5696051
new,agesex,Dementia,pu_A10BG,0.199650075930225,0.2018215,0.18386253255070156,0.1854302646,-0.100258,0.49878409999999984
orig,agesex,Dementia,pu_A10BG,0.19332019940625,0.19618649999999999,0.17559022272476668,0.1802411646,-0.09020399,0.4876940499999996
new,agesex,Dementia,pu_N06DA,0.11080904029495,0.1122055,0.13242141734612117,0.133404348,-0.10336255,0.32313439999999977
orig,agesex,Dementia,pu_N06DA,0.104241339795525,0.10617,0.13329030425314223,0.13285615665,-0.1236016,0.3161025
new,agesex,Dementia,pu_N06DA,0.085139485230225,0.085686,0.12006322774665901,0.119425913355,-0.11762774999999999,0.2810231999999999
orig,agesex,Dementia,pu_N06DA,0.091491512274175,0.0880871,0.11928051429405732,0.120559197969,-0.09942897999999999,0.2878200499999998
new,agesex,Dementia,pu_N06DA,-0.0212794266271,-0.018699849999999997,0.1490360121277628,0.14590066449,-0.27386974999999997,0.22491505
orig,agesex,Dementia,pu_N06DA,-0.017395711428675,-0.0196562,0.15004996638450693,0.15398528229,-0.2649782,0.23454094999999955
new,agesex,Diabetes,A10A_A10BJ,-0.145216112575,-0.1452235,0.03442116504358559,0.034148725799999995,-0.20264505,-0.08877799000000004
orig,agesex,Diabetes,A10A_A10BJ,-0.144665555525,-0.144706,0.034218173288844855,0.03449417159999999,-0.20093075,-0.08870635500000001
new,agesex,Diabetes,A10A_A10BJ,0.016390309328295,0.015503,0.03592336204434476,0.03636469389,-0.041716659999999996,0.07519797999999998
orig,agesex,Diabetes,A10A_A10BJ,0.01455443443645,0.0145477,0.03613170090093277,0.036210466425,-0.04509544,0.07362622999999997
new,agesex,Diabetes,A10A_A10BJ,0.0418417749790625,0.042341649999999995,0.04638160919814806,0.04621041809999999,-0.033969769999999996,0.11896305
orig,agesex,Diabetes,A10A_A10BJ,0.040433629693485,0.04046745,0.04450484443657296,0.045969199079999995,-0.032254975,0.11267744999999996
new,agesex,Diabetes,pu_A10BJ,-0.676834889,-0.6778225,0.06877584384844686,0.06881932680000002,-0.7879419,-0.56134195
orig,agesex,Diabetes,pu_A10BJ,-0.67320662675,-0.6730585,0.0678944444930341,0.06697423109999996,-0.78466255,-0.56037925
new,agesex,Diabetes,pu_A10BJ,0.01389747158084,0.0137985,0.07694324420966443,0.07574425487999999,-0.11386105,0.14084714999999995
orig,agesex,Diabetes,pu_A10BJ,0.014082968053875,0.0131143,0.078241187788254965,0.0793102044,-0.1144282,0.14301845
new,agesex,Diabetes,pu_A10BJ,0.29552518303,0.297499,0.09273558164674227,0.09348460170000002,0.14364475000000002,0.44791394999999995
orig,agesex,Diabetes,pu_A10BJ,0.2894323209375,0.28869449999999997,0.09423915800993186,0.09304871729999999,0.13075825,0.4437426999999999
new,agesex,Diabetes,pu_A10BK,-0.2258821195,-0.2254605,0.02491232683612306,0.023531827199999994,-0.26629925,-0.18741755000000002
orig,agesex,Diabetes,pu_A10BK,-0.2233445335,-0.2224335,0.022793383339499932,0.02153031719999999,-0.26114225,-0.18739935000000002
new,agesex,Diabetes,pu_A10BK,0.071847316075,0.07202785,0.015765106168844308,0.014861508269999999,0.04618696,0.09724622499999999
orig,agesex,Diabetes,pu_A10BK,0.07249515489825,0.0730545,0.01615655329356131,0.014561281770000012,0.04571426,0.09853139999999998
new,agesex,Diabetes,pu_A10BK,-0.0091996227020075,-0.008659265,0.019598621513384786,0.018809056791,-0.041845405,0.022030815000000002
orig,agesex,Diabetes,pu_A10BK,-0.011160977247865,-0.009859284999999999,0.020158530088836613,0.018746683809,-0.044593614999999996,0.019770844999999978
new,agesex,GORD,pu_a02bc,-0.27329205375,-0.2735255,0.030359620304717623,0.03020056200000004,-0.323315,-0.22385440000000004
orig,agesex,GORD,pu_a02bc,-0.27206075075,-0.2721165,0.03045453446348296,0.02980174260000001,-0.32220285,-0.22173685
new,agesex,GORD,pu_a02bc,-0.00560348046977125,-0.00515766,0.022514011904252496,0.021949863347999997,-0.043548754999999995,0.03227674999999999
orig,agesex,GORD,pu_a02bc,-0.004806166092025,-0.005101385,0.022028815340417902,0.02253974541,-0.040487245000000005,0.032120029999999994
new,agesex,GORD,pu_a02bc,-0.1012273888275,-0.102009,0.04164418803241313,0.04198493397,-0.16770754999999998,-0.03018247000000001
orig,agesex,GORD,pu_a02bc,-0.1015925022065,-0.10193050000000001,0.04139241129717255,0.04038721008,-0.17133795,-0.03379269500000002
new,agesex,Hypertension,C09AA_C09CA,-0.898661999425,-0.9043355,0.2601765614445782,0.25253792970000005,-1.3337225000000001,-0.46357590000000004
orig,agesex,Hypertension,C09AA_C09CA,-0.857280427385,-0.8597465,0.2480780253525123,0.2456141876999999,-1.2664944999999999,-0.4556441500000002
new,agesex,Hypertension,C09AA_C09CA,0.274251109110375,0.27640600000000004,0.2017406835429579,0.21085981980000004,-0.061036419999999994,0.6012291
orig,agesex,Hypertension,C09AA_C09CA,0.273414851695825,0.275491,0.20055203193035254,0.1971539241,-0.054248244999999994,0.6115760999999998
new,agesex,Hypertension,C09AA_C09CA,0.03215309415815,0.034525600000000004,0.327710994951207,0.32053812,-0.5064595499999999,0.5730927999999998
orig,agesex,Hypertension,C09AA_C09CA,0.00122548330625,-0.00109254,0.31193865983444996,0.31749798939599994,-0.50526235,0.50599305000000006
new,agesex,ibd,pu_L04AA,-0.1163583006718,-0.1208615,0.140193866897093,0.13972393049999998,-0.34056155,0.119998
orig,agesex,ibd,pu_L04AA,-0.115384704807825,-0.118139,0.13749021722451754,0.13634856921000002,-0.33975465000000005,0.11485169999999995
new,agesex,ibd,pu_L04AA,0.111935446058275,0.11031250000000001,0.07694658510212302,0.07519687895999998,-0.010417764999999999,0.2397862999999997
orig,agesex,ibd,pu_L04AA,0.110293646426,0.1085565,0.0759188165980369,0.07718267339999998,-0.013583724999999994,0.23673944999999988
new,agesex,ibd,pu_L04AA,0.0954247319604915,0.09500325,0.1261850870383542,0.126771025101,-0.11044265,0.29884049999999995
orig,agesex,ibd,pu_L04AA,0.09154272834745,0.09245914999999999,0.12677913328587373,0.126990019947,-0.114195,0.30086759999999996
new,agesex,ibd,pu_L04AB,-0.37288719696625,-0.3740255,0.15950787144676015,0.1340033184,-0.61369565,-0.12886710000000007
orig,agesex,ibd,pu_L04AB,-0.371597720875,-0.372622,0.13652470950863183,0.12743317650000002,-0.5851034,-0.14582385000000003
new,agesex,ibd,pu_L04AB,0.05500434517515,0.05454745,0.0729529492983185,0.06539162973000001,-0.060292685000000006,0.17586604999999997
orig,agesex,ibd,pu_L04AB,0.055108753402425,0.053522799999999995,0.07223727842090004,0.066349745154,-0.054463445,0.17707234999999993
new,agesex,ibd,pu_L04AB,-0.043090753322475,-0.037752949999999993,0.1668727334447467,0.13987382135999998,-0.31161695,0.203599
orig,agesex,ibd,pu_L04AB,-0.0377551715094,-0.03608845,0.1499930833930306,0.13141514358,-0.2844593,0.20456294999999977
new,agesex,ibd,pu_l04ac_il12-il23,-0.274526278254,-0.279327,0.1669362595199737,0.16692296880000002,-0.5498676499999999,-0.0035967310000000244
orig,agesex,ibd,pu_l04ac_il12-il23,-0.26843545250895,-0.26575,0.17232962578077654,0.16731140999999997,-0.5618165500000001,0.01733669999999999
new,agesex,ibd,pu_l04ac_il12-il23,0.11737594628589999,0.11704700000000001,0.09144060793486264,0.09071377055999999,-0.02988402499999999,0.27411259999999993
orig,agesex,ibd,pu_l04ac_il12-il23,0.118042372517665,0.1172115,0.09467199141692655,0.09187768568999999,-0.038443675,0.2702023499999999
new,agesex,ibd,pu_l04ac_il12-il23,0.046262857683975,0.0476592,0.16087420353287826,0.15989996673,-0.21616229999999997,0.30894974999999963
orig,agesex,ibd,pu_l04ac_il12-il23,0.0419036288119,0.045448249999999996,0.15979585319924816,0.16161703991999998,-0.22410495,0.3044468499999999
new,agesex,inflammatory arthropathy,pu_l04ac_il6,-2.08704678775,-2.08643,0.3371137523907241,0.34003431000000006,-2.629853,-1.5229805000000003
orig,agesex,inflammatory arthropathy,pu_l04ac_il6,-1.93761456325,-1.9359,0.3154084716294981,0.31908517200000025,-2.4458130000000002,-1.4187030000000007
new,agesex,inflammatory arthropathy,pu_l04ac_il6,0.22694919789051926,0.2320295,0.32300327999882944,0.32140440318,-0.30862325,0.7480639999999994
orig,agesex,inflammatory arthropathy,pu_l04ac_il6,0.28157220426375,0.27947299999999997,0.3043892035003035,0.3103956534,-0.22262179999999998,0.7708252999999999
new,agesex,inflammatory arthropathy,pu_l04ac_il6,0.1471438873926,0.159857,0.6678874238402925,0.6767794719,-0.9573678999999999,1.2117594999999999
orig,agesex,inflammatory arthropathy,pu_l04ac_il6,0.031743681293,0.0304474,0.5803804730256009,0.5779567688999999,-0.90948495,0.9893310999999995
new,agesex,Osteoporosis,pu_h05aa,-0.11556626332125,-0.11566950000000001,0.05315709260529668,0.053264406509999994,-0.20399845000000003,-0.02797752000000003
orig,agesex,Osteoporosis,pu_h05aa,-0.113553345663675,-0.113158,0.05306596511920482,0.05531877120000001,-0.1980942,-0.025819105000000044
new,agesex,Osteoporosis,pu_h05aa,-0.1262886917115,-0.126276,0.07334331265760992,0.0724813488,-0.24691135,-0.006531402500000002
orig,agesex,Osteoporosis,pu_h05aa,-0.12732721203335,-0.1289895,0.07457091355328398,0.07439657147999999,-0.252275,-0.0029017925000000984
new,agesex,Osteoporosis,pu_m05ba,-0.65524391725,-0.6550805,0.031002336109654163,0.030962618399999937,-0.70694815,-0.6044621499999999
orig,agesex,Osteoporosis,pu_m05ba,-0.65368052,-0.6535325000000001,0.02939839639018051,0.029909231100000013,-0.70225615,-0.6050129000000001
new,agesex,Osteoporosis,pu_m05ba,0.0159803777431825,0.015803200000000003,0.031533893669231795,0.030875619432,-0.034874005,0.06773605999999999
orig,agesex,Osteoporosis,pu_m05ba,0.014916009847565,0.0146579,0.030525932639232208,0.030926591219999997,-0.035770655,0.06554698499999996
new,agesex,Osteoporosis,pu_m05ba,0.298982048625,0.29904949999999997,0.08256520446164108,0.08313679499999996,0.16662680000000002,0.43370439999999966
orig,agesex,Osteoporosis,pu_m05ba,0.295777088175,0.29479299999999997,0.07947984171475084,0.07803294450000002,0.16602605000000004,0.4291819
new,agesex,Parkinson Disease,pu_N04BC,-0.482080421015,-0.48121749999999996,0.19871964133429615,0.1999678989,-0.81499905,-0.15453975000000003
orig,agesex,Parkinson Disease,pu_N04BC,-0.4647699611225,-0.4623235,0.1891604388784943,0.1920100434,-0.77206325,-0.1565453000000001
new,agesex,Parkinson Disease,pu_N04BC,0.2080931643798425,0.210081,0.2037172841899812,0.20002119837,-0.12949199999999994,0.5431593499999995
orig,agesex,Parkinson Disease,pu_N04BC,0.19293690578115,0.18835,0.19603565229578596,0.19299374849999998,-0.12526199999999998,0.5156488999999999
new,agesex,Parkinson Disease,pu_N04BC,-0.268463119936075,-0.2657175,0.255905941463072,0.25223911167,-0.68627225,0.1577684499999998
orig,agesex,Parkinson Disease,pu_N04BC,-0.27759793257225,-0.2729455,0.2442145553680952,0.24421387199999994,-0.68383735,0.1240176999999993
new,agesex,Psoriasis,pu_l04ac_il12_il23,-1.67687663,-1.67635,0.13385917766651073,0.13289285100000003,-1.895071,-1.4576235
orig,agesex,Psoriasis,pu_l04ac_il12_il23,-1.6607155725,-1.6585100000000002,0.1329614725940219,0.13522794600000035,-1.8794355,-1.4413874999999998
new,agesex,Psoriasis,pu_l04ac_il12_il23,0.03157836507306,0.032004149999999995,0.07895014117410544,0.07697881589999998,-0.10051254999999999,0.16172629999999988
orig,agesex,Psoriasis,pu_l04ac_il12_il23,0.0369484431485625,0.0369192,0.07887450590591975,0.07812664482,-0.09142897999999999,0.16989279999999995
new,agesex,Psoriasis,pu_l04ac_il12_il23,-0.411317839975,-0.4116115,0.13067480741691326,0.1281967155,-0.62053575,-0.19881279999999998
orig,agesex,Psoriasis,pu_l04ac_il12_il23,-0.42283783882,-0.422231,0.13401465254137962,0.13386691919999996,-0.63842265,-0.20710105
new,agesex,Psoriasis,pu_l04ac_il17a,-1.23946166125,-1.2395749999999999,0.08996701043591307,0.09011984099999996,-1.385781,-1.0910270000000002
orig,agesex,Psoriasis,pu_l04ac_il17a,-1.237972261,-1.23966,0.08755659035969955,0.09009760199999998,-1.3817544999999998,-1.0915585
new,agesex,Psoriasis,pu_l04ac_il17a,0.062769677282325,0.06255305,0.04972844455069662,0.04979616033,-0.017911889999999996,0.14485719999999996
orig,agesex,Psoriasis,pu_l04ac_il17a,0.0633750611999,0.06358675,0.05045702772315885,0.051023530739999996,-0.021026179999999995,0.14517619999999995
new,agesex,Psoriasis,pu_l04ac_il17a,-0.2948936192825,-0.29377050000000005,0.09185743054407719,0.09059204910000002,-0.44535135000000003,-0.14460540000000016
orig,agesex,Psoriasis,pu_l04ac_il17a,-0.2938406541425,-0.295711,0.09172440296335337,0.0916958448,-0.44228059999999997,-0.14174670000000011
new,agesex,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.74451580825,-0.744388,0.11845328702417966,0.1161750534,-0.9409387499999999,-0.55119315
orig,agesex,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.73279351525,-0.7373235,0.12093505044440493,0.12136118819999993,-0.9256147499999999,-0.5334981
new,agesex,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.07244096661125,0.07132935,0.1325613439128902,0.13355320104,-0.1478971,0.29191264999999994
orig,agesex,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,0.065659703753725,0.06913695,0.12442516457676887,0.12536843360999997,-0.1419043,0.2703587499999998
new,agesex,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.1397845182385,-0.14053749999999998,0.14592335482643007,0.14241255146999998,-0.37916145000000007,0.10668794999999998
orig,agesex,"Pulmonary Disease, Chronic Obstructive",pu_R03BA,-0.1480293106334,-0.1469935,0.14979727048116903,0.15179348058,-0.3987781,0.09088136
new,agesex,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,-0.4513580408275,-0.44969250000000005,0.17809204979272278,0.1763167224,-0.75024625,-0.16306280000000029
orig,agesex,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,-0.43263067004325,-0.43150849999999996,0.17971821684027325,0.1840492227000001,-0.7311813,-0.1433106000000001
new,agesex,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.091416347234225,0.09045149999999999,0.17412028074135352,0.17551078103999998,-0.19203135,0.37820214999999996
orig,agesex,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.0873079204602,0.0882576,0.17263909505676384,0.17635319436000002,-0.19635955,0.3741495999999999
new,agesex,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.128319028042,0.127687,0.21075319574506454,0.21035173277999997,-0.21033125,0.48562154999999985
orig,agesex,"Pulmonary Disease, Chronic Obstructive",R03AC_R03BB,0.1094557416993,0.1072135,0.21080584418110623,0.21428255015999997,-0.24011484999999996,0.46415344999999986
new,agesex,Pulmonary Fibrosis,pu_L01EX,-0.74932191862825,-0.7511135,0.34048198908983573,0.3385872924,-1.2989145,-0.18071005000000037
orig,agesex,Pulmonary Fibrosis,pu_L01EX,-0.6883577550225,-0.6902125,0.30665117613722,0.3014629884,-1.1959255,-0.17549510000000035
new,agesex,Pulmonary Fibrosis,pu_L01EX,0.084266279888225007,0.08916705,0.27096362410611796,0.27327572307,-0.3502484,0.5225173
orig,agesex,Pulmonary Fibrosis,pu_L01EX,0.06028000826065,0.0628986,0.2658319043551317,0.27006240995999997,-0.37658375,0.48317579999999993
new,agesex,Pulmonary Fibrosis,pu_L01EX,-0.197757678252725,-0.1883355,0.3516063378680096,0.34762855784999996,-0.79638785,0.35416729999999963
orig,agesex,Pulmonary Fibrosis,pu_L01EX,-0.243814761564325,-0.2440175,0.32181041680239614,0.31950919559999996,-0.76876425,0.28719224999999926
new,agesex,Restless Legs Syndrome,pu_N04BC,-0.421588332817275,-0.41771899999999995,0.25085824997258255,0.24651338460000002,-0.83467735,-0.012059695000000056
orig,agesex,Restless Legs Syndrome,pu_N04BC,-0.40652502351275,-0.40446950000000004,0.24755557715763277,0.24903602849999998,-0.8188308,-1.4241555000026802e-4
new,agesex,Restless Legs Syndrome,pu_N04BC,-0.05030422316925,-0.048136250000000005,0.2155826617735272,0.21406660947,-0.40829909999999997,0.30090139999999993
orig,agesex,Restless Legs Syndrome,pu_N04BC,-0.046009450899,-0.0453422,0.21326176535210334,0.20850945401999998,-0.39267820000000003,0.3001554499999999
new,agesex,Restless Legs Syndrome,pu_N04BC,-0.0718079477995,-0.07004845,0.3750177869886791,0.3757122635699999,-0.68331925,0.5377276999999994
orig,agesex,Restless Legs Syndrome,pu_N04BC,-0.0861987842796,-0.0929819,0.36398416535874695,0.3673460259,-0.6674198,0.5073801999999992
new,agesex,Systemic Lupus Erythematosus,pu_l04aa,-0.197645565971,-0.196681,0.12611980598790393,0.12550579650000002,-0.40180940000000004,0.007756735499999911
orig,agesex,Systemic Lupus Erythematosus,pu_l04aa,-0.187437622463725,-0.186916,0.12640543312067842,0.1285688481,-0.39118435,0.017868504999999982
new,agesex,Systemic Lupus Erythematosus,pu_l04aa,0.028450680609075,0.02911385,0.07502231156639905,0.07432844601,-0.09410273499999999,0.15124169999999998
orig,agesex,Systemic Lupus Erythematosus,pu_l04aa,0.033268372800025,0.03303095,0.07540101055542844,0.07550296173,-0.091656105,0.15467484999999995
new,agesex,Systemic Lupus Erythematosus,pu_l04aa,-0.222697411588,-0.22563450000000002,0.2600158027020176,0.26280360036,-0.65478215,0.19540584999999974
orig,agesex,Systemic Lupus Erythematosus,pu_l04aa,-0.22471983643525,-0.225049,0.25723896772839194,0.25295676419999996,-0.6459154,0.1981515999999995
new,bin,Ank spond,pu_l04ab,0.042511966616475,0.04274625,0.07477777215905368,0.076348532988,-0.08401877,0.16500464999999997
orig,bin,Ank spond,pu_l04ab,0.042434724437145,0.042237250000000004,0.07560995100348802,0.076335782628,-0.07944641000000001,0.1648999
new,bin,Ank spond,pu_l04ab,0.03297334875875,0.0329884,0.09958978746714586,0.09885153957,-0.1322194,0.19456394999999999
orig,bin,Ank spond,pu_l04ab,0.031084758551475,0.031728099999999995,0.09777205071219555,0.09563993145,-0.13236079999999997,0.189427
new,bin,Ank spond,pu_l04ab,0.064045828024675,0.06310765,0.11716967609314481,0.12245223353999998,-0.1245831,0.2573842999999999
orig,bin,Ank spond,pu_l04ab,0.0609436347379275,0.06135585,0.11632198711241606,0.11424730275,-0.12986055,0.25482999999999995
new,bin,Ank spond,pu_l04ab,0.027075421302625,0.02515195,0.18583819955988304,0.18204482163,-0.27949275,0.33554019999999996
orig,bin,Ank spond,pu_l04ab,0.0283506205072,0.03172245,0.1812386624838941,0.18104147208,-0.27595194999999995,0.32898759999999994
new,bin,Ank spond,pu_l04ab,0.20218900797575,0.2005665,0.15741709760985131,0.15630910953000002,-0.054093495,0.45895229999999987
orig,bin,Ank spond,pu_l04ab,0.19963858904175,0.2023665,0.15862053344849322,0.1571341023,-0.057713274999999994,0.4617117999999999
new,bin,Ank spond,pu_l04ab,-0.1085546723625825,-0.106642,0.16910199543824597,0.16878289049999998,-0.38688245,0.1643605999999998
orig,bin,Ank spond,pu_l04ab,-0.109125277061775,-0.10851050000000001,0.1588456006450766,0.1611326745,-0.3709839,0.14767739999999988
new,bin,Asthma,pu_R03BA,-0.06650787617175,-0.0716846,0.9051096678508728,0.880175142,-1.5442304999999998,1.4145054999999997
orig,bin,Asthma,pu_R03BA,-0.0411813022285,-0.0374109,0.6940550680787089,0.69879370974,-1.1814645000000001,1.0806369999999998
new,bin,Asthma,pu_R03BA,-0.430433517055,-0.425626,1.1037010280055255,1.1006184881999999,-2.2536695,1.3376344999999996
orig,bin,Asthma,pu_R03BA,-0.21654142918636,-0.2171445,0.7632299314277199,0.7696272969,-1.472602,1.0272414999999975
new,bin,Asthma,pu_R03BA,-1.74232938905,-1.71925,1.4294079617387463,1.3809017943000002,-4.0504425,0.5791132499999989
orig,bin,Asthma,pu_R03BA,-0.6754766234525,-0.6845114999999999,0.8918679317533899,0.8948135931000001,-2.1550645,0.7797652499999991
new,bin,Asthma,pu_R03BA,0.080772036425,0.0874528,1.1516733738987721,1.1394136823999998,-1.8344089999999997,1.9661264999999986
orig,bin,Asthma,pu_R03BA,-0.015321794891705,-0.00849336,0.7759076933920549,0.7800462683999999,-1.3260729999999998,1.2601159999999993
new,bin,Asthma,pu_R03BA,-0.10286925871750001,-0.07215350000000001,1.7317838530492506,1.7662829079,-2.9417934999999997,2.7824624999999994
orig,bin,Asthma,pu_R03BA,-0.0209837608665375,-0.00802279,0.9767214811113397,0.9951949386539999,-1.6172775,1.544429499999999
new,bin,Asthma,pu_R03BA,-0.46231326517,-0.4562925,1.33458457656822,1.3329708189,-2.6415255,1.7326314999999992
orig,bin,Asthma,pu_R03BA,-0.2417363022575,-0.251575,0.8874825298265777,0.8866081433999999,-1.7188535,1.2282489999999995
new,bin,BPH,pu_g04be,-0.05853840247595,-0.062056200000000006,0.31140660878874477,0.2872233567,-0.5639538999999999,0.46292064999999977
orig,bin,BPH,pu_g04be,-0.06659176307607,-0.06291530000000001,0.28566281550273004,0.26947070430000003,-0.5414115,0.3951813499999997
new,bin,BPH,pu_g04be,0.0072202876635,0.00878887,0.41374559123418486,0.369344377962,-0.65283275,0.668278049999999
orig,bin,BPH,pu_g04be,0.010683496336025,0.00237818,0.3404011729866022,0.318380462568,-0.5234832,0.5887839499999998
new,bin,BPH,pu_g04be,0.074621774053875,0.0725497,0.4362938375164799,0.3823655051999999,-0.5918568,0.7415925999999995
orig,bin,BPH,pu_g04be,0.08063551700025,0.08107800000000001,0.35140738802595983,0.34071037559999995,-0.48841465,0.6485212499999998
new,bin,BPH,pu_g04be,-0.36232385241075,-0.3529065,0.4632928689407619,0.41929959161999997,-1.118681,0.3635636999999996
orig,bin,BPH,pu_g04be,-0.30064516704,-0.299156,0.38000046169945784,0.3523732484999999,-0.9406326500000001,0.31437299999999996
new,bin,BPH,pu_g04be,-0.39405933553,-0.4085515,0.5060773307772538,0.4569506634,-1.1756734999999998,0.4233992499999994
orig,bin,BPH,pu_g04be,-0.3390151920595,-0.344026,0.41813308095971224,0.4023694857,-1.0144034999999998,0.35343219999999986
new,bin,BPH,pu_g04be,0.3759307230065,0.386948,0.513437219974482,0.46185176834999997,-0.4763759999999999,1.180046
orig,bin,BPH,pu_g04be,0.34461114531675,0.3464065,0.40536110345834003,0.3906927504899999,-0.30867085,1.0022044999999997
new,bin,CIU,pu_r03dx,0.08298912402844,0.08105509999999999,0.36645764591595353,0.3683506356599999,-0.503341,0.6974464499999997
orig,bin,CIU,pu_r03dx,0.07529967832,0.07718420000000001,0.3550559296402054,0.3556053165,-0.5152756999999999,0.6593985999999998
new,bin,CIU,pu_r03dx,0.109212588585925,0.1111955,0.27524354927837363,0.2779763805,-0.3442712499999999,0.5554813999999999
orig,bin,CIU,pu_r03dx,0.1076085483845,0.1004265,0.2659619831487363,0.25588608527999995,-0.32737084999999994,0.5442570499999997
new,bin,CIU,pu_r03dx,-0.28151468727,-0.2818435,0.3527528331305171,0.35189125524,-0.85037185,0.2947046999999998
orig,bin,CIU,pu_r03dx,-0.26154622062495,-0.2606115,0.314650615431672,0.319322388,-0.7752660499999999,0.2587581999999999
new,bin,CIU,pu_r03dx,-0.705053493,-0.70364,0.3130948823626169,0.3082814657999999,-1.2173145,-0.19279885000000002
orig,bin,CIU,pu_r03dx,-0.648332710065,-0.6500625,0.30215339292445015,0.30606646139999993,-1.1499139999999999,-0.15364150000000032
new,bin,CIU,pu_r03dx,-0.09933890382415,-0.09715065,0.3297824154413483,0.32333333990999996,-0.6337478999999999,0.43952284999999996
orig,bin,CIU,pu_r03dx,-0.092206978496205,-0.0921161,0.3196684045656875,0.321939177,-0.6250160999999999,0.43413135
new,bin,CIU,pu_r03dx,0.1314910175661,0.137978,0.44134011948542,0.4458259743,-0.6164788499999999,0.8580202499999999
orig,bin,CIU,pu_r03dx,0.0845610171497,0.09030655,0.4039991032114261,0.40446958860000004,-0.5756709,0.7463521499999999
new,bin,Dementia,pu_A10BG,-0.198985935798375,-0.2017555,0.18976573218285267,0.18935174159999998,-0.5150076,0.12275769999999997
orig,bin,Dementia,pu_A10BG,-0.189665903645075,-0.1901225,0.1880684884620472,0.18757781069999999,-0.49746615,0.11913054999999988
new,bin,Dementia,pu_A10BG,0.04125931625015,0.04063025000000001,0.1965974471209132,0.19841346692999995,-0.26944280000000004,0.37149714999999994
orig,bin,Dementia,pu_A10BG,0.042415433880075,0.04135365,0.18665707804097492,0.17649515331,-0.2623392,0.35804369999999996
new,bin,Dementia,pu_A10BG,-0.0505775668915,-0.04791395,0.24317058289334922,0.24542434077,-0.45163729999999996,0.3470126499999996
orig,bin,Dementia,pu_A10BG,-0.048614685846,-0.0500238,0.24322837527456498,0.24484990739999998,-0.4455485,0.34572044999999957
new,bin,Dementia,pu_A10BG,0.107998761635,0.1071995,0.2552872223685334,0.26013403079999997,-0.31322755,0.5219742499999998
orig,bin,Dementia,pu_A10BG,0.099540460474775,0.0965917,0.2507749608362772,0.25272280992,-0.30019855,0.5086384999999998
new,bin,Dementia,pu_A10BG,0.0455239599385,0.040085449999999995,0.3022478974959287,0.3040842252,-0.44808895,0.5411027499999999
orig,bin,Dementia,pu_A10BG,0.0478707951378375,0.04111605,0.2884657604739495,0.28781862059999996,-0.420806,0.5375914
new,bin,Dementia,pu_A10BG,-0.49268005619,-0.4954905,0.28944532915153204,0.28582155839999995,-0.9668971,0.00593322499999954
orig,bin,Dementia,pu_A10BG,-0.46500737662725,-0.467434,0.2809993696479411,0.27601119420000003,-0.92819485,0.005472086999999752
new,bin,Dementia,pu_N06DA,-0.178053491295,-0.1824285,0.15254242803942525,0.15083616576,-0.42669019999999996,0.07594838499999994
orig,bin,Dementia,pu_N06DA,-0.17656850584185,-0.1787145,0.1550242049920933,0.15610755006,-0.42426944999999994,0.07830045999999989
new,bin,Dementia,pu_N06DA,0.276279579586875,0.278303,0.18484135937348292,0.18567341100000004,-0.02443077,0.57808415
orig,bin,Dementia,pu_N06DA,0.27275913885575,0.27509700000000004,0.1802707013389112,0.1788371424,-0.023441629999999995,0.56819605
new,bin,Dementia,pu_N06DA,0.0133348703935,0.01205285,0.20093775322682386,0.20675917058999999,-0.3116934499999999,0.34027094999999974
orig,bin,Dementia,pu_N06DA,0.0132268193267,0.01427265,0.1895598357373821,0.18913031529,-0.29801839999999996,0.3237827999999998
new,bin,Dementia,pu_N06DA,0.116328043396525,0.1157205,0.20707069050006205,0.2061696147,-0.21905515,0.45308849999999995
orig,bin,Dementia,pu_N06DA,0.113375606589,0.11612249999999999,0.2026593480620942,0.2079998844,-0.21978204999999998,0.43738114999999994
